10,207,DISTRICT,Madhubani,Urban,27.36,29991,161495,85026,76469,25775,13388,12387,14963,7703,7260,131,71,60,96443,56460,39983,65052,28566,36486,49798,38993,10805,37836,31738,6098,3085,2389,696,7613,5850,1763,1918,1445,473,25220,22054,3166,11962,7255,4707,1861,844,1017,4205,2317,1888,873,438,435,5023,3656,1367,10072,6234,3838,1337,612,725,3596,2014,1582,704,382,322,4435,3226,1209,1890,1021,869,524,232,292,609,303,306,169,56,113,588,430,158,111697,46033,65664
10,208,DISTRICT,Supaul,Total,2425.00,443073,2229076,1155283,1073793,437357,224953,212404,354249,182545,171704,10168,5242,4926,1033283,647672,385611,1195793,507611,688182,877682,551718,325964,472649,356247,116402,142606,117552,25054,251652,178136,73516,10180,5624,4556,68211,54935,13276,405033,195471,209562,59276,27746,31530,302619,144319,158300,12375,4445,7930,30763,18961,11802,334945,166800,168145,48878,23699,25179,251405,123446,127959,8818,3492,5326,25844,16163,9681,70088,28671,41417,10398,4047,6351,51214,20873,30341,3557,953,2604,4919,2798,2121,1351394,603565,747829
10,208,DISTRICT,Supaul,Rural,2388.66,422580,2123518,1099495,1024023,419703,215813,203890,343484,176922,166562,10027,5163,4864,969344,609988,359356,1154174,489507,664667,847527,526542,320985,450346,336297,114049,140266,115538,24728,247847,174903,72944,9567,5106,4461,52666,40750,11916,397181,190245,206936,58256,27263,30993,299416,142400,157016,12097,4275,7822,27412,16307,11105,328197,162262,165935,48078,23321,24757,248618,121745,126873,8592,3357,5235,22909,13839,9070,68984,27983,41001,10178,3942,6236,50798,20655,30143,3505,918,2587,4503,2468,2035,1275991,572953,703038
10,208,DISTRICT,Supaul,Urban,36.34,20493,105558,55788,49770,17654,9140,8514,10765,5623,5142,141,79,62,63939,37684,26255,41619,18104,23515,30155,25176,4979,22303,19950,2353,2340,2014,326,3805,3233,572,613,518,95,15545,14185,1360,7852,5226,2626,1020,483,537,3203,1919,1284,278,170,108,3351,2654,697,6748,4538,2210,800,378,422,2787,1701,1086,226,135,91,2935,2324,611,1104,688,416,220,105,115,416,218,198,52,35,17,416,330,86,75403,30612,44791
10,209,DISTRICT,Araria,Total,2830.00,568142,2811569,1463333,1348236,577886,295315,282571,382654,198247,184407,38848,19887,18961,1195768,727643,468125,1615801,735690,880111,1069893,708391,361502,696410,537151,159259,170879,147672,23207,414626,301856,112770,12005,7209,4796,98900,80414,18486,373483,171240,202243,52034,23318,28716,277321,126784,150537,12362,3420,8942,31766,17718,14048,307826,148717,159109,42846,19937,22909,230070,110861,119209,8610,2591,6019,26300,15328,10972,65657,22523,43134,9188,3381,5807,47251,15923,31328,3752,829,2923,5466,2390,3076,1741676,754942,986734
10,209,DISTRICT,Araria,Rural,2778.93,535361,2642792,1374254,1268538,549701,280883,268818,366088,189565,176523,38337,19609,18728,1094403,669568,424835,1548389,704686,843703,1018210,666953,351257,653981,501108,152873,168386,145507,22879,407205,296511,110694,10545,6027,4518,67845,53063,14782,364229,165845,198384,51604,23092,28512,274071,125148,148923,11757,3121,8636,26797,14484,12313,299780,143863,155917,42461,19736,22725,227227,109346,117881,8065,2311,5754,22027,12470,9557,64449,21982,42467,9143,3356,5787,46844,15802,31042,3692,810,2882,4770,2014,2756,1624582,707301,917281
10,209,DISTRICT,Araria,Urban,51.07,32781,168777,89079,79698,28185,14432,13753,16566,8682,7884,511,278,233,101365,58075,43290,67412,31004,36408,51683,41438,10245,42429,36043,6386,2493,2165,328,7421,5345,2076,1460,1182,278,31055,27351,3704,9254,5395,3859,430,226,204,3250,1636,1614,605,299,306,4969,3234,1735,8046,4854,3192,385,201,184,2843,1515,1328,545,280,265,4273,2858,1415,1208,541,667,45,25,20,407,121,286,60,19,41,696,376,320,117094,47641,69453
10,210,DISTRICT,Kishanganj,Total,1884.00,338445,1690400,866970,823430,346904,175962,170942,113118,57964,55154,64224,32506,31718,745056,439921,305135,945344,427049,518295,529064,421192,107872,384416,334500,49916,90347,84261,6086,220301,191135,29166,5832,3725,2107,67936,55379,12557,144648,86692,57956,17515,10549,6966,101566,63678,37888,5801,1708,4093,19766,10757,9009,118593,75612,42981,13811,8977,4834,84905,55988,28917,3676,1180,2496,16201,9467,6734,26055,11080,14975,3704,1572,2132,16661,7690,8971,2125,528,1597,3565,1290,2275,1161336,445778,715558
10,210,DISTRICT,Kishanganj,Rural,1814.25,306497,1529277,783318,745959,320066,162319,157747,95770,49079,46691,60968,30877,30091,649466,386310,263156,879811,397008,482803,477910,379931,97979,342315,298650,43665,87453,81598,5855,212968,184880,28088,4574,2961,1613,37320,29211,8109,135595,81281,54314,17213,10360,6853,98550,61900,36650,5305,1550,3755,14527,7471,7056,111183,70959,40224,13608,8840,4768,82712,54620,28092,3294,1063,2231,11569,6436,5133,24412,10322,14090,3605,1520,2085,15838,7280,8558,2011,487,1524,2958,1035,1923,1051367,403387,647980
10,210,DISTRICT,Kishanganj,Urban,69.75,31948,161123,83652,77471,26838,13643,13195,17348,8885,8463,3256,1629,1627,95590,53611,41979,65533,30041,35492,51154,41261,9893,42101,35850,6251,2894,2663,231,7333,6255,1078,1258,764,494,30616,26168,4448,9053,5411,3642,302,189,113,3016,1778,1238,496,158,338,5239,3286,1953,7410,4653,2757,203,137,66,2193,1368,825,382,117,265,4632,3031,1601,1643,758,885,99,52,47,823,410,413,114,41,73,607,255,352,109969,42391,67578
10,211,DISTRICT,Purnia,Total,3229.00,647777,3264619,1699370,1565249,656510,335955,320555,390991,203201,187790,139490,71391,68099,1332326,805261,527065,1932293,894109,1038184,1143318,803275,340043,776385,600719,175666,160724,137994,22730,474573,351814,122759,15717,9339,6378,125371,101572,23799,366933,202556,164377,36700,20438,16262,270442,149616,120826,13123,4811,8312,46668,27691,18977,302977,172996,129981,30369,17194,13175,222729,127731,94998,9669,3758,5911,40210,24313,15897,63956,29560,34396,6331,3244,3087,47713,21885,25828,3454,1053,2401,6458,3378,3080,2121301,896095,1225206
10,211,DISTRICT,Purnia,Rural,3100.82,581363,2921614,1519522,1402092,603149,308655,294494,358546,186428,172118,121532,62203,59329,1121625,686513,435112,1799989,833009,966980,1043210,721595,321615,698007,533397,164610,155544,133303,22241,460417,340988,119429,13258,7413,5845,68788,51693,17095,345203,188198,157005,35984,19982,16002,262304,144626,117678,11729,4170,7559,35186,19420,15766,284151,160516,123635,29691,16768,12923,215725,123326,92399,8548,3226,5322,30187,17196,12991,61052,27682,33370,6293,3214,3079,46579,21300,25279,3181,944,2237,4999,2224,2775,1878404,797927,1080477
10,211,DISTRICT,Purnia,Urban,128.18,66414,343005,179848,163157,53361,27300,26061,32445,16773,15672,17958,9188,8770,210701,118748,91953,132304,61100,71204,100108,81680,18428,78378,67322,11056,5180,4691,489,14156,10826,3330,2459,1926,533,56583,49879,6704,21730,14358,7372,716,456,260,8138,4990,3148,1394,641,753,11482,8271,3211,18826,12480,6346,678,426,252,7004,4405,2599,1121,532,589,10023,7117,2906,2904,1878,1026,38,30,8,1134,585,549,273,109,164,1459,1154,305,242897,98168,144729
10,212,DISTRICT,Katihar,Total,3057.00,619076,3071029,1600430,1470599,620332,316391,303941,263100,136429,126671,179971,92190,87781,1280190,762256,517934,1790839,838174,952665,1013566,760522,253044,667602,555631,111971,139059,125129,13930,399923,324095,75828,10823,7037,3786,117797,99370,18427,345964,204891,141073,29798,19460,10338,272368,160172,112196,9754,3606,6148,34044,21653,12391,280467,173171,107296,24395,16586,7809,221883,135704,86179,6227,2619,3608,27962,18262,9700,65497,31720,33777,5403,2874,2529,50485,24468,26017,3527,987,2540,6082,3391,2691,2057463,839908,1217555
10,212,DISTRICT,Katihar,Rural,2988.64,565512,2797207,1455744,1341463,580024,295603,284421,231323,119738,111585,174106,89095,85011,1099757,660084,439673,1697450,795660,901790,936383,694551,241832,604540,500201,104339,136176,122619,13557,392627,317670,74957,8934,5536,3398,66803,54376,12427,331843,194350,137493,28843,18648,10195,267216,156498,110718,8955,3059,5896,26829,16145,10684,268143,164028,104115,23466,15794,7672,217500,132621,84879,5630,2225,3405,21547,13388,8159,63700,30322,33378,5377,2854,2523,49716,23877,25839,3325,834,2491,5282,2757,2525,1860824,761193,1099631
10,212,DISTRICT,Katihar,Urban,68.36,53564,273822,144686,129136,40308,20788,19520,31777,16691,15086,5865,3095,2770,180433,102172,78261,93389,42514,50875,77183,65971,11212,63062,55430,7632,2883,2510,373,7296,6425,871,1889,1501,388,50994,44994,6000,14121,10541,3580,955,812,143,5152,3674,1478,799,547,252,7215,5508,1707,12324,9143,3181,929,792,137,4383,3083,1300,597,394,203,6415,4874,1541,1797,1398,399,26,20,6,769,591,178,202,153,49,800,634,166,196639,78715,117924
10,213,DISTRICT,Madhepura,Total,1788.00,401289,2001762,1047559,954203,404576,209571,195005,346275,179337,166938,12532,6442,6090,834577,517666,316911,1167185,529893,637292,777546,496046,281500,443507,335057,108450,135741,113332,22409,238882,168680,70202,8115,5102,3013,60769,47943,12826,334039,160989,173050,55068,26155,28913,245180,115442,129738,8232,3367,4865,25559,16025,9534,279718,139487,140231,46612,22826,23786,205139,100365,104774,6405,2637,3768,21562,13659,7903,54321,21502,32819,8456,3329,5127,40041,15077,24964,1827,730,1097,3997,2366,1631,1224216,551513,672703
10,213,DISTRICT,Madhepura,Rural,1746.83,383856,1913301,1000760,912541,390262,202199,188063,336576,174330,162246,12207,6269,5938,780081,486207,293874,1133220,514553,618667,751072,475139,275933,422178,317193,104985,133460,111259,22201,235536,165898,69638,7234,4390,2844,45948,35646,10302,328894,157946,170948,54506,25857,28649,243577,114655,128922,7854,3151,4703,22957,14283,8674,275399,136867,138532,46111,22547,23564,203992,99775,104217,6082,2452,3630,19214,12093,7121,53495,21079,32416,8395,3310,5085,39585,14880,24705,1772,699,1073,3743,2190,1553,1162229,525621,636608
10,213,DISTRICT,Madhepura,Urban,41.17,17433,88461,46799,41662,14314,7372,6942,9699,5007,4692,325,173,152,54496,31459,23037,33965,15340,18625,26474,20907,5567,21329,17864,3465,2281,2073,208,3346,2782,564,881,712,169,14821,12297,2524,5145,3043,2102,562,298,264,1603,787,816,378,216,162,2602,1742,860,4319,2620,1699,501,279,222,1147,590,557,323,185,138,2348,1566,782,826,423,403,61,19,42,456,197,259,55,31,24,254,176,78,61987,25892,36095
10,214,DISTRICT,Saharsa,Total,1687.00,368979,1900661,997174,903487,387479,200497,186982,317249,164518,152731,6009,3101,2908,804996,506374,298622,1095665,490800,604865,649898,456724,193174,363326,296934,66392,118840,103586,15254,155772,118188,37584,8365,5584,2781,80349,69576,10773,286572,159790,126782,45760,24752,21008,201061,110264,90797,10286,4044,6242,29465,20730,8735,235489,138119,97370,38091,21678,16413,164780,95203,69577,7517,3143,4374,25101,18095,7006,51083,21671,29412,7669,3074,4595,36281,15061,21220,2769,901,1868,4364,2635,1729,1250763,540450,710313
10,214,DISTRICT,Saharsa,Rural,1665.87,340117,1744121,913883,830238,361731,187056,174675,304657,157925,146732,5593,2880,2713,706077,449094,256983,1038044,464789,573255,608097,420994,187103,331267,268345,62922,117390,102234,15156,151803,114729,37074,7407,4771,2636,54667,46611,8056,276830,152649,124181,45256,24372,20884,197919,108212,89707,9577,3629,5948,24078,16436,7642,227624,132217,95407,37675,21376,16299,162700,93739,68961,6912,2788,4124,20337,14314,6023,49206,20432,28774,7581,2996,4585,35219,14473,20746,2665,841,1824,3741,2122,1619,1136024,492889,643135
10,214,DISTRICT,Saharsa,Urban,21.13,28862,156540,83291,73249,25748,13441,12307,12592,6593,5999,416,221,195,98919,57280,41639,57621,26011,31610,41801,35730,6071,32059,28589,3470,1450,1352,98,3969,3459,510,958,813,145,25682,22965,2717,9742,7141,2601,504,380,124,3142,2052,1090,709,415,294,5387,4294,1093,7865,5902,1963,416,302,114,2080,1464,616,605,355,250,4764,3781,983,1877,1239,638,88,78,10,1062,588,474,104,60,44,623,513,110,114739,47561,67178
10,215,DISTRICT,Darbhanga,Total,2279.00,803012,3937385,2059949,1877436,725482,375682,349800,615688,322327,293361,2772,1361,1411,1816634,1125566,691068,2120751,934383,1186368,1223640,947927,275713,731347,619269,112078,179408,157601,21807,301524,247834,53690,24015,16468,7547,226400,197366,29034,492293,328658,163635,57265,41117,16148,340591,224202,116389,20831,10313,10518,73606,53026,20580,407472,282579,124893,48233,35616,12617,281596,192870,88726,15435,8262,7173,62208,45831,16377,84821,46079,38742,9032,5501,3531,58995,31332,27663,5396,2051,3345,11398,7195,4203,2713745,1112022,1601723
10,215,DISTRICT,Darbhanga,Rural,2211.47,729100,3554057,1858545,1695512,668296,345871,322425,570735,298657,272078,2205,1088,1117,1569893,984342,585551,1984164,874203,1109961,1117368,857715,259653,647936,545581,102355,175180,153925,21255,294902,242141,52761,20257,13456,6801,157597,136059,21538,469432,312134,157298,55934,40119,15815,333673,219793,113880,19029,9192,9837,60796,43030,17766,388701,268494,120207,47156,34732,12424,276253,189169,87084,14061,7308,6753,51231,37285,13946,80731,43640,37091,8778,5387,3391,57420,30624,26796,4968,1884,3084,9565,5745,3820,2436689,1000830,1435859
10,215,DISTRICT,Darbhanga,Urban,67.53,73912,383328,201404,181924,57186,29811,27375,44953,23670,21283,567,273,294,246741,141224,105517,136587,60180,76407,106272,90212,16060,83411,73688,9723,4228,3676,552,6622,5693,929,3758,3012,746,68803,61307,7496,22861,16524,6337,1331,998,333,6918,4409,2509,1802,1121,681,12810,9996,2814,18771,14085,4686,1077,884,193,5343,3701,1642,1374,954,420,10977,8546,2431,4090,2439,1651,254,114,140,1575,708,867,428,167,261,1833,1450,383,277056,111192,165864
10,216,DISTRICT,Muzaffarpur,Total,3172.00,945703,4801062,2527497,2273565,845335,441339,403996,751975,393135,358840,5979,3124,2855,2509232,1487117,1022115,2291830,1040380,1251450,1547586,1195308,352278,910304,758127,152177,198918,175463,23455,366307,298560,67747,34933,22062,12871,310146,262042,48104,637282,437181,200101,74518,53476,21042,402694,277885,124809,30320,14486,15834,129750,91334,38416,529926,370767,159159,62172,45350,16822,332472,235654,96818,23536,11587,11949,111746,78176,33570,107356,66414,40942,12346,8126,4220,70222,42231,27991,6784,2899,3885,18004,13158,4846,3253476,1332189,1921287
10,216,DISTRICT,Muzaffarpur,Rural,3099.82,857133,4327625,2276812,2050813,781937,407934,374003,708488,370147,338341,4759,2479,2280,2180423,1304006,876417,2147202,972806,1174396,1404427,1078509,325918,799401,663409,135992,195478,172359,23119,359123,292472,66651,29223,17985,11238,215577,180593,34984,605026,415100,189926,73330,52576,20754,395593,272647,122946,27469,12970,14499,108634,76907,31727,501013,351156,149857,61055,44509,16546,326290,231076,95214,21194,10323,10871,92474,65248,27226,104013,63944,40069,12275,8067,4208,69303,41571,27732,6275,2647,3628,16160,11659,4501,2923198,1198303,1724895
10,216,DISTRICT,Muzaffarpur,Urban,72.18,88570,473437,250685,222752,63398,33405,29993,43487,22988,20499,1220,645,575,328809,183111,145698,144628,67574,77054,143159,116799,26360,110903,94718,16185,3440,3104,336,7184,6088,1096,5710,4077,1633,94569,81449,13120,32256,22081,10175,1188,900,288,7101,5238,1863,2851,1516,1335,21116,14427,6689,28913,19611,9302,1117,841,276,6182,4578,1604,2342,1264,1078,19272,12928,6344,3343,2470,873,71,59,12,919,660,259,509,252,257,1844,1499,345,330278,133886,196392
10,217,DISTRICT,Gopalganj,Total,2033.00,413044,2562012,1267666,1294346,449530,230014,219516,320064,159265,160799,60807,29833,30974,1382998,793905,589093,1179014,473761,705253,728201,539586,188615,363111,300336,62775,138969,120197,18772,108576,84113,24463,12455,9186,3269,103111,86840,16271,365090,239250,125840,69990,46553,23437,230090,145901,84189,13594,8517,5077,51416,38279,13137,284214,192706,91508,52665,36153,16512,178588,117620,60968,10101,6532,3569,42860,32401,10459,80876,46544,34332,17325,10400,6925,51502,28281,23221,3493,1985,1508,8556,5878,2678,1833811,728080,1105731
10,217,DISTRICT,Gopalganj,Rural,1981.08,387421,2399207,1184967,1214240,423789,216767,207022,304316,151273,153043,59447,29146,30301,1280064,736279,543785,1119143,448688,670455,685619,504265,181354,331700,273395,58305,134901,116445,18456,103663,80359,23304,10494,7687,2807,82642,68904,13738,353919,230870,123049,69309,45968,23341,225298,142486,82812,12606,7870,4736,46706,34546,12160,274835,185508,89327,52073,35642,16431,174863,114826,60037,9257,5970,3287,38642,29070,9572,79084,45362,33722,17236,10326,6910,50435,27660,22775,3349,1900,1449,8064,5476,2588,1713588,680702,1032886
10,217,DISTRICT,Gopalganj,Urban,51.92,25623,162805,82699,80106,25741,13247,12494,15748,7992,7756,1360,687,673,102934,57626,45308,59871,25073,34798,42582,35321,7261,31411,26941,4470,4068,3752,316,4913,3754,1159,1961,1499,462,20469,17936,2533,11171,8380,2791,681,585,96,4792,3415,1377,988,647,341,4710,3733,977,9379,7198,2181,592,511,81,3725,2794,931,844,562,282,4218,3331,887,1792,1182,610,89,74,15,1067,621,446,144,85,59,492,402,90,120223,47378,72845
10,218,DISTRICT,Siwan,Total,2219.00,535661,3330464,1675090,1655374,551418,284188,267230,386685,195965,190720,87000,43472,43528,1930175,1115906,814269,1400289,559184,841105,932416,730396,202020,462104,401635,60469,164947,148208,16739,112244,92682,19562,15900,11953,3947,169013,148792,20221,470312,328761,141551,99981,65321,34660,264100,181431,82669,15344,9429,5915,90887,72580,18307,366362,264498,101864,74148,51123,23025,207773,146949,60824,11351,7357,3994,73090,59069,14021,103950,64263,39687,25833,14198,11635,56327,34482,21845,3993,2072,1921,17797,13511,4286,2398048,944694,1453354
10,218,DISTRICT,Siwan,Rural,2192.12,507055,3147551,1579685,1567866,525960,270816,255144,375375,190048,185327,83773,41803,41970,1807466,1046916,760550,1340085,532769,807316,883633,689257,194376,424249,368215,56034,163306,146735,16571,110058,90971,19087,13791,10234,3557,137094,120275,16819,459384,321042,138342,99133,64929,34204,262043,179922,82121,14507,8830,5677,83701,67361,16340,357615,258192,99423,73591,50824,22767,206005,145661,60344,10684,6859,3825,67335,54848,12487,101769,62850,38919,25542,14105,11437,56038,34261,21777,3823,1971,1852,16366,12513,3853,2263918,890428,1373490
