33,604,DISTRICT,Kancheepuram,Rural,3818.41,361365,1459916,734979,724937,158626,80899,77727,550997,275720,275277,27057,13486,13571,988378,546994,441384,471538,187985,283553,678251,434328,243923,490908,341586,149322,66647,48930,17717,144527,80806,63721,14672,8751,5921,265062,203099,61963,187343,92742,94601,12427,7484,4943,100333,44642,55691,7578,2760,4818,67005,37856,29149,157530,79522,78008,10816,6557,4259,86077,39301,46776,5598,2123,3475,55039,31541,23498,29813,13220,16593,1611,927,684,14256,5341,8915,1980,637,1343,11966,6315,5651,781665,300651,481014
33,604,DISTRICT,Kancheepuram,Urban,664.59,644880,2538336,1277979,1260357,272948,139442,133506,397084,198544,198540,14153,7119,7034,2025004,1064467,960537,513332,213512,299820,995563,746980,248583,876470,675857,200613,8114,6082,2032,17967,11621,6346,26477,17228,9249,823912,640926,182986,119093,71123,47970,2155,1348,807,9687,5288,4399,6005,2461,3544,101246,62026,39220,103643,61480,42163,2048,1272,776,8647,4750,3897,4696,1879,2817,88252,53579,34673,15450,9643,5807,107,76,31,1040,538,502,1309,582,727,12994,8447,4547,1542773,530999,1011774
33,605,DISTRICT,Vellore,Total,6075.00,929281,3936331,1961688,1974643,432550,222460,210090,860212,424668,435544,72955,36663,36292,2773928,1504355,1269573,1162403,457333,705070,1689330,1123874,565456,1360185,959108,401077,153211,107994,45217,254999,140187,114812,106906,48625,58281,845069,662302,182767,329145,164766,164379,21897,12357,9540,136956,60473,76483,29509,8652,20857,140783,83284,57499,270674,137408,133266,18879,10842,8037,114749,51393,63356,22909,6832,16077,114137,68341,45796,58471,27358,31113,3018,1515,1503,22207,9080,13127,6600,1820,4780,26646,14943,11703,2247001,837814,1409187
33,605,DISTRICT,Vellore,Rural,5531.10,536706,2234344,1117101,1117243,249146,128558,120588,547724,271717,276007,65015,32675,32340,1482931,824307,658624,751413,292794,458619,1050425,652671,397754,795575,530357,265218,143099,100380,42719,233168,127124,106044,58355,24547,33808,360953,278306,82647,254850,122314,132536,20749,11685,9064,126238,55409,70829,21250,6012,15238,86613,49208,37405,210379,102592,107787,17831,10228,7603,105913,47090,58823,16789,4798,11991,69846,40476,29370,44471,19722,24749,2918,1457,1461,20325,8319,12006,4461,1214,3247,16767,8732,8035,1183919,464430,719489
33,605,DISTRICT,Vellore,Urban,543.90,392575,1701987,844587,857400,183404,93902,89502,312488,152951,159537,7940,3988,3952,1290997,680048,610949,410990,164539,246451,638905,471203,167702,564610,428751,135859,10112,7614,2498,21831,13063,8768,48551,24078,24473,484116,383996,100120,74295,42452,31843,1148,672,476,10718,5064,5654,8259,2640,5619,54170,34076,20094,60295,34816,25479,1048,614,434,8836,4303,4533,6120,2034,4086,44291,27865,16426,14000,7636,6364,100,58,42,1882,761,1121,2139,606,1533,9879,6211,3668,1063082,373384,689698
33,606,DISTRICT,Tiruvannamalai,Total,6188.00,588836,2464875,1235889,1228986,272569,141205,131364,565329,282615,282714,90954,45956,44998,1626813,909803,717010,838062,326086,511976,1238177,738995,499182,970072,619210,350862,265183,177826,87357,351310,165315,185995,37020,24020,13000,316559,252049,64510,268105,119785,148320,27458,15772,11686,173753,64123,109630,9700,3580,6120,57194,36310,20884,229431,103585,125846,24413,14258,10155,150270,55937,94333,7301,2763,4538,47447,30627,16820,38674,16200,22474,3045,1514,1531,23483,8186,15297,2399,817,1582,9747,5683,4064,1226698,496894,729804
33,606,DISTRICT,Tiruvannamalai,Rural,6013.68,472689,1969930,989726,980204,220384,114349,106035,493925,247457,246468,86775,43864,42911,1253098,710665,542433,716832,279061,437771,1048646,599938,448708,804135,492746,311389,257887,172306,85581,335138,157051,178087,26322,16983,9339,184788,146406,38382,244511,107192,137319,26685,15304,11381,167460,61815,105645,7854,3037,4817,42512,27036,15476,210087,93208,116879,23716,13830,9886,145171,54048,91123,5903,2332,3571,35297,22998,12299,34424,13984,20440,2969,1474,1495,22289,7767,14522,1951,705,1246,7215,4038,3177,921284,389788,531496
33,606,DISTRICT,Tiruvannamalai,Urban,174.32,116147,494945,246163,248782,52185,26856,25329,71404,35158,36246,4179,2092,2087,373715,199138,174577,121230,47025,74205,189531,139057,50474,165937,126464,39473,7296,5520,1776,16172,8264,7908,10698,7037,3661,131771,105643,26128,23594,12593,11001,773,468,305,6293,2308,3985,1846,543,1303,14682,9274,5408,19344,10377,8967,697,428,269,5099,1889,3210,1398,431,967,12150,7629,4521,4250,2216,2034,76,40,36,1194,419,775,448,112,336,2532,1645,887,305414,107106,198308
33,607,DISTRICT,Viluppuram,Total,7194.00,800368,3458873,1740819,1718054,404106,208246,195860,1015716,510869,504847,74859,37570,37289,2195776,1234479,961297,1263097,506340,756757,1703249,1017383,685866,1260802,806396,454406,322900,217338,105562,537581,278731,258850,23961,13609,10352,376360,296718,79642,442447,210987,231460,46746,26577,20169,294632,125524,169108,14276,5479,8797,86793,53407,33386,376624,182509,194115,41496,23790,17706,250426,108071,142355,10497,4195,6302,74205,46453,27752,65823,28478,37345,5250,2787,2463,44206,17453,26753,3779,1284,2495,12588,6954,5634,1755624,723436,1032188
33,607,DISTRICT,Viluppuram,Rural,6992.66,678847,2939785,1481475,1458310,347396,179154,168242,924896,465644,459252,71370,35789,35581,1803943,1025617,778326,1135842,455858,679984,1512953,874316,638637,1105108,684347,420761,315697,211762,103935,521528,269116,252412,19712,11044,8668,248171,192425,55746,407845,189969,217876,45940,26042,19898,285051,120691,164360,12055,4643,7412,64799,38593,26206,348918,165218,183700,40757,23300,17457,243686,104405,139281,8921,3624,5297,55554,33889,21665,58927,24751,34176,5183,2742,2441,41365,16286,25079,3134,1019,2115,9245,4704,4541,1426832,607159,819673
33,607,DISTRICT,Viluppuram,Urban,201.34,121521,519088,259344,259744,56710,29092,27618,90820,45225,45595,3489,1781,1708,391833,208862,182971,127255,50482,76773,190296,143067,47229,155694,122049,33645,7203,5576,1627,16053,9615,6438,4249,2565,1684,128189,104293,23896,34602,21018,13584,806,535,271,9581,4833,4748,2221,836,1385,21994,14814,7180,27706,17291,10415,739,490,249,6740,3666,3074,1576,571,1005,18651,12564,6087,6896,3727,3169,67,45,22,2841,1167,1674,645,265,380,3343,2250,1093,328792,116277,212515
33,608,DISTRICT,Salem,Total,5237.00,915967,3482056,1781571,1700485,344960,180002,164958,580512,294062,286450,119369,60489,58880,2285562,1285107,1000455,1196494,496464,700030,1694160,1083797,610363,1561030,1022417,538613,247011,143968,103043,396158,188008,208150,132700,83877,48823,785161,606564,178597,133130,61380,71750,9993,4839,5154,58052,20815,37237,8803,2962,5841,56282,32764,23518,113027,52573,60454,8684,4201,4483,50255,18158,32097,6958,2373,4585,47130,27841,19289,20103,8807,11296,1309,638,671,7797,2657,5140,1845,589,1256,9152,4923,4229,1787896,697774,1090122
33,608,DISTRICT,Salem,Rural,4561.41,452023,1707934,883274,824660,173421,91351,82070,318693,162603,156090,110233,55806,54427,1008761,590535,418226,699173,292739,406434,931921,544370,387551,849111,508916,340195,212272,121720,90552,322439,151663,170776,51415,32703,18712,262985,202830,60155,82810,35454,47356,8272,3872,4400,46003,16043,29960,4005,1589,2416,24530,13950,10580,71012,30611,40401,7100,3302,3798,40423,14219,26204,3192,1269,1923,20297,11821,8476,11798,4843,6955,1172,570,602,5580,1824,3756,813,320,493,4233,2129,2104,776013,338904,437109
33,608,DISTRICT,Salem,Urban,675.59,463944,1774122,898297,875825,171539,88651,82888,261819,131459,130360,9136,4683,4453,1276801,694572,582229,497321,203725,293596,762239,539427,222812,711919,513501,198418,34739,22248,12491,73719,36345,37374,81285,51174,30111,522176,403734,118442,50320,25926,24394,1721,967,754,12049,4772,7277,4798,1373,3425,31752,18814,12938,42015,21962,20053,1584,899,685,9832,3939,5893,3766,1104,2662,26833,16020,10813,8305,3964,4341,137,68,69,2217,833,1384,1032,269,763,4919,2794,2125,1011883,358870,653013
33,609,DISTRICT,Namakkal,Total,3420.00,475511,1726601,869280,857321,150699,78754,71945,345392,173973,171419,57059,29383,27676,1176131,653312,522819,550470,215968,334502,898245,531463,366782,839152,505257,333895,152497,82157,70340,228614,102673,125941,35156,17783,17373,422885,302644,120241,59093,26206,32887,5976,2554,3422,25112,9206,15906,3641,1037,2604,24364,13409,10955,52305,23579,28726,5565,2394,3171,22872,8583,14289,2922,880,2042,20946,11722,9224,6788,2627,4161,411,160,251,2240,623,1617,719,157,562,3418,1687,1731,828356,337817,490539
33,609,DISTRICT,Namakkal,Rural,3119.43,283248,1030476,520684,509792,88858,46845,42013,244098,122948,121150,55326,28491,26835,671793,380075,291718,358683,140609,218074,566406,315347,251059,523681,297000,226681,137573,73275,64298,187204,82360,104844,17158,8594,8564,181746,132771,48975,42725,18347,24378,5432,2268,3164,21656,7848,13808,2209,698,1511,13428,7533,5895,37987,16590,21397,5056,2127,2929,19763,7334,12429,1789,606,1183,11379,6523,4856,4738,1757,2981,376,141,235,1893,514,1379,420,92,328,2049,1010,1039,464070,205337,258733
33,609,DISTRICT,Namakkal,Urban,300.57,192263,696125,348596,347529,61841,31909,29932,101294,51025,50269,1733,892,841,504338,273237,231101,191787,75359,116428,331839,216116,115723,315471,208257,107214,14924,8882,6042,41410,20313,21097,17998,9189,8809,241139,169873,71266,16368,7859,8509,544,286,258,3456,1358,2098,1432,339,1093,10936,5876,5060,14318,6989,7329,509,267,242,3109,1249,1860,1133,274,859,9567,5199,4368,2050,870,1180,35,19,16,347,109,238,299,65,234,1369,677,692,364286,132480,231806
33,610,DISTRICT,Erode,Total,5760.00,658071,2251744,1129868,1121876,195213,99943,95270,369483,184408,185075,21880,11024,10856,1492662,828300,664362,759082,301568,457514,1195773,732083,463690,1111051,693728,417323,173376,103260,70116,331414,163364,168050,48960,23636,25324,557301,403468,153833,84722,38355,46367,4794,2197,2597,38798,16361,22437,5362,1382,3980,35768,18415,17353,73379,33840,39539,4320,2000,2320,34168,14659,19509,4015,1083,2932,30876,16098,14778,11343,4515,6828,474,197,277,4630,1702,2928,1347,299,1048,4892,2317,2575,1055971,397785,658186
33,610,DISTRICT,Erode,Rural,4991.71,323502,1093768,552393,541375,92254,47390,44864,215316,107703,107613,20025,10068,9957,655046,375974,279072,438722,176419,262303,635104,363773,271331,579846,338995,240851,134561,79619,54942,240649,118526,122123,24601,12025,12576,180035,128825,51210,55258,24778,30480,3827,1734,2093,31065,13241,17824,2997,825,2172,17369,8978,8391,48582,22166,26416,3515,1603,1912,27533,11883,15650,2239,672,1567,15295,8008,7287,6676,2612,4064,312,131,181,3532,1358,2174,758,153,605,2074,970,1104,458664,188620,270044
33,610,DISTRICT,Erode,Urban,768.29,334569,1157976,577475,580501,102959,52553,50406,154167,76705,77462,1855,956,899,837616,452326,385290,320360,125149,195211,560669,368310,192359,531205,354733,176472,38815,23641,15174,90765,44838,45927,24359,11611,12748,377266,274643,102623,29464,13577,15887,967,463,504,7733,3120,4613,2365,557,1808,18399,9437,8962,24797,11674,13123,805,397,408,6635,2776,3859,1776,411,1365,15581,8090,7491,4667,1903,2764,162,66,96,1098,344,754,589,146,443,2818,1347,1471,597307,209165,388142
33,611,DISTRICT,The Nilgiris,Total,2565.00,197653,735394,360143,375251,66799,33648,33151,235878,115917,119961,32813,16091,16722,569647,299447,270200,165747,60696,105051,349974,212172,137802,318924,195322,123602,14592,9376,5216,71738,37400,34338,3019,1427,1592,229575,147119,82456,31050,16850,14200,1053,547,506,7362,3712,3650,876,271,605,21759,12320,9439,26801,14572,12229,944,486,458,6467,3244,3223,697,201,496,18693,10641,8052,4249,2278,1971,109,61,48,895,468,427,179,70,109,3066,1679,1387,385420,147971,237449
33,611,DISTRICT,The Nilgiris,Rural,1982.71,83021,299739,145909,153830,26292,13212,13080,86753,42691,44062,22752,11167,11585,221955,118463,103492,77784,27446,50338,160151,88967,71184,146993,82259,64734,10981,6726,4255,45982,23331,22651,1636,760,876,88394,51442,36952,13158,6708,6450,727,333,394,3756,1799,1957,425,132,293,8250,4444,3806,11071,5628,5443,638,288,350,3291,1553,1738,330,90,240,6812,3697,3115,2087,1080,1007,89,45,44,465,246,219,95,42,53,1438,747,691,139588,56942,82646
33,611,DISTRICT,The Nilgiris,Urban,582.29,114632,435655,214234,221421,40507,20436,20071,149125,73226,75899,10061,4924,5137,347692,180984,166708,87963,33250,54713,189823,123205,66618,171931,113063,58868,3611,2650,961,25756,14069,11687,1383,667,716,141181,95677,45504,17892,10142,7750,326,214,112,3606,1913,1693,451,139,312,13509,7876,5633,15730,8944,6786,306,198,108,3176,1691,1485,367,111,256,11881,6944,4937,2162,1198,964,20,16,4,430,222,208,84,28,56,1628,932,696,245832,91029,154803
33,612,DISTRICT,Dindigul,Total,6036.00,560773,2159775,1080938,1078837,216576,111955,104621,452376,225573,226803,8064,4095,3969,1481834,816180,665654,677941,264758,413183,1105155,665469,439686,963017,599831,363186,155332,94077,61255,388725,197183,191542,25253,13405,11848,393707,295166,98541,142138,65638,76500,10073,4887,5186,79234,33314,45920,5576,1970,3606,47255,25467,21788,123027,57655,65372,9071,4437,4634,69113,29464,39649,4070,1472,2598,40773,22282,18491,19111,7983,11128,1002,450,552,10121,3850,6271,1506,498,1008,6482,3185,3297,1054620,415469,639151
33,612,DISTRICT,Dindigul,Rural,5473.21,350970,1351735,678605,673130,137539,71395,66144,310601,155203,155398,4521,2294,2227,870271,491736,378535,481464,186869,294595,762193,427632,334561,650375,377520,272855,138361,82814,55547,330708,165774,164934,13492,7162,6330,167814,121770,46044,111818,50112,61706,9143,4418,4725,70744,29580,41164,4032,1462,2570,27899,14652,13247,96930,44113,52817,8236,4023,4213,61682,26087,35595,3058,1125,1933,23954,12878,11076,14888,5999,8889,907,395,512,9062,3493,5569,974,337,637,3945,1774,2171,589542,250973,338569
33,612,DISTRICT,Dindigul,Urban,562.79,209803,808040,402333,405707,79037,40560,38477,141775,70370,71405,3543,1801,1742,611563,324444,287119,196477,77889,118588,342962,237837,105125,312642,222311,90331,16971,11263,5708,58017,31409,26608,11761,6243,5518,225893,173396,52497,30320,15526,14794,930,469,461,8490,3734,4756,1544,508,1036,19356,10815,8541,26097,13542,12555,835,414,421,7431,3377,4054,1012,347,665,16819,9404,7415,4223,1984,2239,95,55,40,1059,357,702,532,161,371,2537,1411,1126,465078,164496,300582
33,613,DISTRICT,Karur,Total,2904.00,287095,1064493,528184,536309,102731,52969,49762,221385,108809,112576,575,297,278,727044,401726,325318,337449,126458,210991,543298,329034,214264,508507,313811,194696,83800,51777,32023,182639,86199,96440,10162,5155,5007,231906,170680,61226,34791,15223,19568,2072,1117,955,18198,6365,11833,1178,350,828,13343,7391,5952,29722,12962,16760,1900,1037,863,16076,5633,10443,898,274,624,10848,6018,4830,5069,2261,2808,172,80,92,2122,732,1390,280,76,204,2495,1373,1122,521195,199150,322045
33,613,DISTRICT,Karur,Rural,2620.50,168396,629976,312628,317348,61264,31442,29822,152799,75149,77650,191,101,90,394134,224431,169703,235842,88197,147645,352276,198005,154271,327687,187801,139886,74343,45402,28941,156261,72974,83287,5504,2896,2608,91579,66529,25050,24589,10204,14385,1832,1035,797,16066,5614,10452,608,196,412,6083,3359,2724,21570,9038,12532,1678,960,718,14167,4957,9210,471,150,321,5254,2971,2283,3019,1166,1853,154,75,79,1899,657,1242,137,46,91,829,388,441,277700,114623,163077
33,613,DISTRICT,Karur,Urban,283.50,118699,434517,215556,218961,41467,21527,19940,68586,33660,34926,384,196,188,332910,177295,155615,101607,38261,63346,191022,131029,59993,180820,126010,54810,9457,6375,3082,26378,13225,13153,4658,2259,2399,140327,104151,36176,10202,5019,5183,240,82,158,2132,751,1381,570,154,416,7260,4032,3228,8152,3924,4228,222,77,145,1909,676,1233,427,124,303,5594,3047,2547,2050,1095,955,18,5,13,223,75,148,143,30,113,1666,985,681,243495,84527,158968
33,614,DISTRICT,Tiruchirappalli,Total,4509.00,698404,2722290,1352284,1370006,272456,139946,132510,466561,230790,235771,18198,9414,8784,2038981,1087765,951216,683309,264519,418790,1213979,789206,424773,1082329,724111,358218,161657,100046,61611,319720,154780,164940,25174,12632,12542,575778,456653,119125,131650,65095,66555,9012,4849,4163,59062,22809,36253,5212,1709,3503,58364,35728,22636,113318,56979,56339,7794,4309,3485,50834,20110,30724,3828,1283,2545,50862,31277,19585,18332,8116,10216,1218,540,678,8228,2699,5529,1384,426,958,7502,4451,3051,1508311,563078,945233
33,614,DISTRICT,Tiruchirappalli,Rural,4042.74,357244,1384257,688552,695705,145260,74986,70274,287702,141797,145905,13784,7171,6613,950242,524233,426009,434015,164319,269696,718141,413096,305045,632679,375301,257378,151689,92441,59248,285888,136550,149338,13978,7193,6785,181124,139117,42007,85462,37795,47667,7985,4215,3770,52672,19820,32852,2789,992,1797,22016,12768,9248,73425,33021,40404,6856,3721,3135,45536,17480,28056,1967,718,1249,19066,11102,7964,12037,4774,7263,1129,494,635,7136,2340,4796,822,274,548,2950,1666,1284,666116,275456,390660
33,614,DISTRICT,Tiruchirappalli,Urban,466.26,341160,1338033,663732,674301,127196,64960,62236,178859,88993,89866,4414,2243,2171,1088739,563532,525207,249294,100200,149094,495838,376110,119728,449650,348810,100840,9968,7605,2363,33832,18230,15602,11196,5439,5757,394654,317536,77118,46188,27300,18888,1027,634,393,6390,2989,3401,2423,717,1706,36348,22960,13388,39893,23958,15935,938,588,350,5298,2630,2668,1861,565,1296,31796,20175,11621,6295,3342,2953,89,46,43,1092,359,733,562,152,410,4552,2785,1767,842195,287622,554573
33,615,DISTRICT,Perambalur,Total,1756.00,149243,565223,282157,283066,59567,31135,28432,175289,87444,87845,2584,1292,1292,375823,208011,167812,189400,74146,115254,299726,162639,137087,255097,142768,112329,107542,59907,47635,91135,40873,50262,4365,2587,1778,52055,39401,12654,44629,19871,24758,9762,4981,4781,27143,10062,17081,978,397,581,6746,4431,2315,40149,18038,22111,8986,4625,4361,24639,9358,15281,758,319,439,5766,3736,2030,4480,1833,2647,776,356,420,2504,704,1800,220,78,142,980,695,285,265497,119518,145979
33,615,DISTRICT,Perambalur,Rural,1672.33,123945,468060,233926,234134,49368,25880,23488,150504,75254,75250,2156,1086,1070,301716,169106,132610,166344,64820,101524,258834,135614,123220,218661,118455,100206,100920,55749,45171,81524,35951,45573,3530,2024,1506,32687,24731,7956,40173,17159,23014,9404,4784,4620,25498,9260,16238,850,336,514,4421,2779,1642,36355,15748,20607,8640,4435,4205,23220,8646,14574,651,269,382,3844,2398,1446,3818,1411,2407,764,349,415,2278,614,1664,199,67,132,577,381,196,209226,98312,110914
33,615,DISTRICT,Perambalur,Urban,83.67,25298,97163,48231,48932,10199,5255,4944,24785,12190,12595,428,206,222,74107,38905,35202,23056,9326,13730,40892,27025,13867,36436,24313,12123,6622,4158,2464,9611,4922,4689,835,563,272,19368,14670,4698,4456,2712,1744,358,197,161,1645,802,843,128,61,67,2325,1652,673,3794,2290,1504,346,190,156,1419,712,707,107,50,57,1922,1338,584,662,422,240,12,7,5,226,90,136,21,11,10,403,314,89,56271,21206,35065
33,616,DISTRICT,Ariyalur,Total,1940.00,197090,754894,374703,380191,81187,42808,38379,176230,88076,88154,10722,5274,5448,480604,269582,211022,274290,105121,169169,359851,212547,147304,272241,173193,99048,94912,63868,31044,106252,56334,49918,10756,6437,4319,60321,46554,13767,87610,39354,48256,12400,6675,5725,60585,24046,36539,2808,1140,1668,11817,7493,4324,73071,33429,39642,10094,5458,4636,50850,20654,30196,2173,906,1267,9954,6411,3543,14539,5925,8614,2306,1217,1089,9735,3392,6343,635,234,401,1863,1082,781,395043,162156,232887
33,616,DISTRICT,Ariyalur,Rural,1886.69,175903,671100,333253,337847,72575,38306,34269,163770,81857,81913,9946,4897,5049,419413,237071,182342,251687,96182,155505,328972,190203,138769,247430,154523,92907,93087,62339,30748,102649,53963,48686,8832,5352,3480,42862,32869,9993,81542,35680,45862,11875,6288,5587,58266,22880,35386,2203,832,1371,9198,5680,3518,68242,30478,37764,9703,5156,4547,48989,19716,29273,1696,650,1046,7854,4956,2898,13300,5202,8098,2172,1132,1040,9277,3164,6113,507,182,325,1344,724,620,342128,143050,199078
33,616,DISTRICT,Ariyalur,Urban,53.31,21187,83794,41450,42344,8612,4502,4110,12460,6219,6241,776,377,399,61191,32511,28680,22603,8939,13664,30879,22344,8535,24811,18670,6141,1825,1529,296,3603,2371,1232,1924,1085,839,17459,13685,3774,6068,3674,2394,525,387,138,2319,1166,1153,605,308,297,2619,1813,806,4829,2951,1878,391,302,89,1861,938,923,477,256,221,2100,1455,645,1239,723,516,134,85,49,458,228,230,128,52,76,519,358,161,52915,19106,33809
33,617,DISTRICT,Cuddalore,Total,3703.00,635578,2605914,1311697,1294217,279950,147644,132306,763944,383943,380001,15702,7943,7759,1815281,1000322,814959,790633,311375,479258,1169880,749633,420247,837271,586068,251203,136035,98806,37229,325599,184740,140859,19151,10469,8682,356486,292053,64433,332609,163565,169044,29135,17221,11914,213813,94513,119300,12876,4285,8591,76785,47546,29239,280126,140395,139731,25327,15317,10010,178563,80339,98224,9824,3490,6334,66412,41249,25163,52483,23170,29313,3808,1904,1904,35250,14174,21076,3052,795,2257,10373,6297,4076,1436034,562064,873970
33,617,DISTRICT,Cuddalore,Rural,3243.69,423473,1720725,868861,851864,192701,102525,90176,609922,307009,302913,9923,4974,4949,1126045,634883,491162,594680,233978,360702,851826,505773,346053,576649,376759,199890,126716,90555,36161,293788,163712,130076,12225,6384,5841,143920,116108,27812,275177,129014,146163,27323,16079,11244,196642,85387,111255,9170,2839,6331,42042,24709,17333,231220,111084,120136,23700,14321,9379,164201,72678,91523,6732,2263,4469,36587,21822,14765,43957,17930,26027,3623,1758,1865,32441,12709,19732,2438,576,1862,5455,2887,2568,868899,363088,505811
